1.0 1.0 1.0 2.0 1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 1.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 0
0.0 1.0 2.0 3.0 1.0 1.0 0.0 0.0 1.0 3
0.0 1.0 3.0 3.0 1.0 0.0 0.0 1.0 0.0 0
0.0 1.0 3.0 3.0 0.0 1.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 0.0 0
0.0 1.0 1.0 -1.0 2.0 1.0 0.0 0.0 0.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 -3
1.0 1.0 0.0 1.0 2.0 1.0 1.0 0.0 4.0 -6
1.0 1.0 0.0 2.0 2.0 1.0 0.0 1.0 0.0 -9
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
0.0 1.0 0.0 -1.0 1.0 1.0 0.0 0.0 3.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 1.0 2.0 2.0 1.0 0.0 0.0 1.0 1.0 0
1.0 1.0 3.0 3.0 0.0 0.0 0.0 0.0 4.0 0
1.0 1.0 3.0 3.0 1.0 0.0 1.0 0.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 0.0 2.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 1.0 2.0 0.0 0.0 0.0 4.0 -1
1.0 0.0 2.0 2.0 2.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 4.0 -1
1.0 0.0 0.0 2.0 -1.0 0.0 0.0 0.0 0.0 0
1.0 0.0 0.0 1.0 -1.0 1.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 1.0 0.0 1.0 3
1.0 0.0 2.0 2.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 3.0 -1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 -1
1.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 -4
1.0 1.0 0.0 1.0 2.0 1.0 0.0 0.0 1.0 -7
1.0 1.0 0.0 0.0 3.0 1.0 0.0 0.0 1.0 -10
1.0 1.0 0.0 1.0 3.0 1.0 0.0 1.0 1.0 -13
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 1.0 2.0 2.0 2.0 0.0 0.0 0.0 1.0 3
1.0 1.0 3.0 2.0 1.0 0.0 1.0 0.0 1.0 0
1.0 1.0 4.0 3.0 2.0 0.0 0.0 0.0 0.0 -3
1.0 1.0 4.0 3.0 1.0 0.0 1.0 0.0 0.0 -6
1.0 1.0 4.0 2.0 2.0 0.0 0.0 0.0 0.0 -9
1.0 1.0 4.0 3.0 1.0 0.0 0.0 0.0 1.0 -12
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 1.0 2.0 2.0 1.0 0.0 0.0 1.0 3.0 0
1.0 1.0 1.0 2.0 2.0 0.0 1.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 3
0.0 1.0 2.0 -1.0 2.0 0.0 0.0 0.0 4.0 1
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 3
0.0 1.0 2.0 -1.0 1.0 0.0 0.0 1.0 3.0 -1
0.0 1.0 1.0 -1.0 0.0 0.0 0.0 0.0 3.0 -1
0.0 1.0 0.0 -1.0 1.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 2.0 0.0 0.0 0.0 1.0 3
0.0 1.0 2.0 -1.0 1.0 0.0 0.0 0.0 1.0 3
0.0 1.0 3.0 -1.0 1.0 0.0 0.0 1.0 3.0 -1
0.0 1.0 2.0 -1.0 0.0 0.0 0.0 0.0 4.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 3
1.0 0.0 2.0 1.0 -1.0 0.0 1.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 0.0 0
0.0 1.0 1.0 -1.0 2.0 1.0 0.0 0.0 0.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 3.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 1.0 0.0 1.0 -3
1.0 1.0 -1.0 2.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 3.0 2.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 2.0 3.0 0.0 0.0 0.0 0.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 3.0 -1
0.0 1.0 0.0 -1.0 1.0 0.0 0.0 0.0 3.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 -3
1.0 1.0 0.0 1.0 2.0 0.0 0.0 0.0 0.0 -3
1.0 1.0 0.0 2.0 3.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
0.0 1.0 0.0 -1.0 0.0 1.0 0.0 1.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 0.0 2
0.0 1.0 1.0 -1.0 0.0 1.0 0.0 0.0 3.0 -1
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 0.0 -1.0 0.0 1.0 0.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 3.0 -3
1.0 1.0 -1.0 2.0 1.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 0.0 -1.0 0.0 1.0 0.0 4.0 -1
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 4.0 2
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 0.0 0.0 1.0 -1.0 1.0 0.0 0.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 3.0 5
0.0 1.0 0.0 1.0 2.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 3.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 2
1.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1.0 3
1.0 0.0 2.0 1.0 1.0 0.0 0.0 1.0 1.0 3
1.0 0.0 3.0 2.0 1.0 0.0 0.0 1.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 0.0 -1.0 0.0 1.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 3.0 -1
0.0 1.0 0.0 -1.0 2.0 0.0 0.0 0.0 0.0 0
0.0 1.0 0.0 -1.0 3.0 1.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
0.0 1.0 0.0 -1.0 1.0 1.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 0.0 0.0 1.0 -1.0 1.0 0.0 0.0 1.0 3
1.0 0.0 1.0 2.0 -1.0 0.0 0.0 0.0 0.0 0
1.0 0.0 1.0 2.0 -1.0 1.0 1.0 0.0 1.0 3
1.0 0.0 2.0 1.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 1.0 -1.0 0.0 1.0 0.0 0.0 0
1.0 0.0 3.0 0.0 -1.0 1.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 1.0 3
1.0 0.0 2.0 0.0 1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 1.0 1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 0.0 0
0.0 1.0 1.0 -1.0 2.0 1.0 0.0 0.0 1.0 3
0.0 1.0 2.0 -1.0 3.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 3.0 1
1.0 0.0 0.0 0.0 -1.0 0.0 0.0 0.0 3.0 -2
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 3.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
0.0 1.0 2.0 2.0 0.0 0.0 0.0 0.0 4.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 4.0 5
1.0 0.0 0.0 2.0 2.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 3.0 2.0 0.0 0.0 0.0 3.0 1
1.0 0.0 0.0 2.0 2.0 0.0 0.0 0.0 3.0 -2
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 0.0 0.0 1.0 -1.0 1.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 4.0 -3
1.0 1.0 -1.0 2.0 1.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 4.0 5
1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 1.0 2.0 0.0 1.0 0.0 0.0 -3
1.0 1.0 -1.0 2.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 4.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 0.0 -1.0 0.0 0.0 0.0 4.0 -1
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 0.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 1.0 -1.0 0.0 0.0 0.0 0.0 0
1.0 0.0 3.0 2.0 -1.0 1.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 2.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 3.0 -1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 3
1.0 1.0 2.0 1.0 2.0 0.0 0.0 0.0 0.0 0
0.0 1.0 2.0 2.0 1.0 1.0 0.0 0.0 4.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 0.0 0
1.0 0.0 1.0 2.0 -1.0 1.0 0.0 0.0 1.0 3
1.0 0.0 2.0 3.0 -1.0 0.0 0.0 0.0 4.0 -1
1.0 0.0 1.0 2.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 2.0 -1.0 0.0 1.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 0.0 0
0.0 1.0 1.0 -1.0 2.0 1.0 0.0 0.0 3.0 -1
0.0 1.0 0.0 -1.0 2.0 0.0 0.0 1.0 1.0 3
0.0 1.0 1.0 -1.0 3.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 1.0 2.0 0.0 1.0 0.0 4.0 -3
1.0 1.0 -1.0 2.0 3.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 -3
1.0 1.0 0.0 2.0 1.0 1.0 0.0 0.0 0.0 -6
1.0 1.0 0.0 1.0 2.0 1.0 0.0 0.0 1.0 -9
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 3
0.0 1.0 2.0 -1.0 2.0 0.0 0.0 0.0 4.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 0.0 0.0 1.0 -1.0 1.0 0.0 0.0 1.0 3
1.0 0.0 1.0 0.0 -1.0 0.0 0.0 0.0 4.0 -1
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 0.0 2
1.0 0.0 1.0 0.0 -1.0 1.0 0.0 0.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 3
1.0 1.0 2.0 1.0 1.0 0.0 0.0 1.0 1.0 0
1.0 1.0 3.0 1.0 0.0 0.0 1.0 0.0 4.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 1.0 2.0 2.0 2.0 0.0 0.0 0.0 1.0 3
0.0 1.0 3.0 3.0 1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 4.0 -1
1.0 0.0 0.0 2.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 3.0 -1.0 0.0 0.0 0.0 3.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 0.0 2.0 0.0 0.0 0.0 4.0 -1
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 3.0 -1
0.0 1.0 0.0 -1.0 1.0 0.0 0.0 1.0 4.0 -2
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 2.0 2.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 1.0 3.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 2.0 3.0 0.0 0.0 1.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 0.0 1.0 0.0 0.0 1.0 1.0 -3
1.0 1.0 -1.0 1.0 2.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 2.0 3.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 4.0 -3
1.0 1.0 -1.0 1.0 2.0 0.0 0.0 0.0 0.0 -3
1.0 1.0 -1.0 0.0 3.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 0.0 1.0 0.0 1.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 2.0 -1.0 0.0 0.0 0.0 4.0 -1
1.0 0.0 1.0 2.0 -1.0 0.0 1.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 4.0 -1
1.0 0.0 0.0 2.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 3.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 3.0 -1.0 0.0 1.0 0.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 0.0 1.0 0.0 1.0 0.0 4.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
0.0 1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 2.0 2.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 2.0 -1.0 0.0 1.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 0.0 0.0 0.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 1.0 0.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 0.0 1.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 0.0 0.0 0.0 -1.0 1.0 1.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 4.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 1.0 0.0 1.0 -3
1.0 1.0 -1.0 2.0 1.0 0.0 0.0 1.0 0.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 1.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 2.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 0.0 1.0 0.0 1.0 0.0 0.0 -3
1.0 1.0 -1.0 1.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 -1.0 2.0 1.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 -1.0 3.0 0.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 3
1.0 1.0 1.0 2.0 1.0 0.0 0.0 1.0 1.0 3
1.0 0.0 2.0 3.0 1.0 0.0 0.0 1.0 1.0 3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 0.0 1.0 0.0 1.0 0.0 0.0 -3
1.0 1.0 -1.0 1.0 2.0 0.0 0.0 0.0 1.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 1.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 2
1.0 1.0 2.0 3.0 1.0 1.0 0.0 0.0 3.0 5
0.0 1.0 1.0 4.0 2.0 0.0 0.0 0.0 1.0 3
0.0 1.0 2.0 4.0 2.0 0.0 0.0 1.0 1.0 3
0.0 1.0 3.0 4.0 3.0 0.0 0.0 0.0 3.0 5
0.0 1.0 2.0 4.0 3.0 0.0 0.0 1.0 4.0 5
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -4
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 0
1.0 1.0 2.0 0.0 0.0 0.0 0.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0
1.0 1.0 0.0 1.0 0.0 1.0 0.0 1.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 0.0 -1.0 0.0 1.0 0.0 1.0 3
1.0 0.0 2.0 1.0 -1.0 0.0 0.0 0.0 1.0 3
1.0 0.0 3.0 1.0 -1.0 0.0 1.0 0.0 1.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 -3
1.0 1.0 -1.0 0.0 1.0 0.0 1.0 0.0 3.0 -3
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 3
1.0 1.0 2.0 2.0 1.0 0.0 0.0 1.0 4.0 5
1.0 0.0 1.0 3.0 1.0 0.0 0.0 1.0 0.0 0
1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 3
1.0 0.0 1.0 1.0 -1.0 0.0 0.0 0.0 3.0 0
1.0 0.0 0.0 1.0 -1.0 0.0 1.0 0.0 3.0 -3
